method,tracer,oxygen,treatment,metabolite,time,isotope,mean,se
fs,q5,21%,DMSO,FBP,24,M0,1,0
fs,q5,21%,DMSO,FBP,24,M1,-2.744053126182634e-18,8.018984529101872e-19
fs,q5,21%,DMSO,FBP,24,M2,4.129085826533863e-19,6.769361587909648e-19
fs,q5,21%,DMSO,FBP,24,M3,-3.5763598523086544e-20,3.010120236643561e-20
fs,q5,21%,DMSO,FBP,24,M4,3.841167332418772e-21,3.7961104173058864e-21
fs,q5,21%,DMSO,FBP,24,M5,2.6845016088883863e-22,7.224503594287853e-23
fs,q5,21%,DMSO,FBP,24,M6,-1.4083353828393894e-22,9.4039548065783e-38
fs,q5,21%,DMSO,FBP,48,M0,1,0
fs,q5,21%,DMSO,FBP,48,M1,-9.570556111945684e-19,2.7713602808975887e-19
fs,q5,21%,DMSO,FBP,48,M2,1.8706649800380132e-18,3.4718728564399946e-19
fs,q5,21%,DMSO,FBP,48,M3,2.499812079677391e-20,0
fs,q5,21%,DMSO,FBP,48,M4,-1.9546014954679728e-20,6.504277825841947e-21
fs,q5,21%,DMSO,FBP,48,M5,8.202858812005238e-22,3.61225179714393e-23
fs,q5,21%,DMSO,FBP,48,M6,-1.408335382839384e-22,0
fs,q5,21%,DMSO,FBP,72,M0,1,0
fs,q5,21%,DMSO,FBP,72,M1,-5.335533484709245e-19,5.467908141379038e-19
fs,q5,21%,DMSO,FBP,72,M2,2.2262000613085263e-18,7.87648357999307e-19
fs,q5,21%,DMSO,FBP,72,M3,3.707586089626962e-20,1.2077740099495702e-20
fs,q5,21%,DMSO,FBP,72,M4,-1.1953794120067955e-20,9.035018104045871e-21
fs,q5,21%,DMSO,FBP,72,M5,9.2865343511484155e-22,2.167351078286356e-22
fs,q5,21%,DMSO,FBP,72,M6,-1.4083353828393767e-22,5.993868632960926e-38
fs,q5,21%,BAY,FBP,24,M0,1,0
fs,q5,21%,BAY,FBP,24,M1,1.5207997487285083e-19,2.330051848473568e-19
fs,q5,21%,BAY,FBP,24,M2,1.3631335934332533e-18,2.997105758146195e-19
fs,q5,21%,BAY,FBP,24,M3,4.915360099576533e-20,4.8310960397982825e-20
fs,q5,21%,BAY,FBP,24,M4,-1.0865851111298128e-20,1.0122961112815697e-20
fs,q5,21%,BAY,FBP,24,M5,5.084548754977318e-22,2.0346345178847407e-22
fs,q5,21%,BAY,FBP,24,M6,-1.4083353828393706e-22,4.70197740328915e-37
fs,q5,21%,BAY,FBP,48,M0,1,0
fs,q5,21%,BAY,FBP,48,M1,-7.461127184706522e-20,3.890305393011645e-19
fs,q5,21%,BAY,FBP,48,M2,1.2949890884373137e-18,1.5223634354705133e-19
fs,q5,21%,BAY,FBP,48,M3,4.9153600995765316e-20,0
fs,q5,21%,BAY,FBP,48,M4,-1.4484534398271883e-20,1.409649866045372e-20
fs,q5,21%,BAY,FBP,48,M5,3.2784228564053543e-22,6.730561854171848e-22
fs,q5,21%,BAY,FBP,48,M6,-1.4083353828393795e-22,2.2365305334626446e-37
fs,q5,21%,BAY,FBP,72,M0,1,0
fs,q5,21%,BAY,FBP,72,M1,-2.5377987149583465e-19,7.569947945602035e-19
fs,q5,21%,BAY,FBP,72,M2,9.433604984659596e-19,7.776735978018652e-19
fs,q5,21%,BAY,FBP,72,M3,6.97465852983399e-21,6.1320179320514904e-21
fs,q5,21%,BAY,FBP,72,M4,4.673444818589689e-21,7.9470750952760415e-21
fs,q5,21%,BAY,FBP,72,M5,7.119183272862059e-22,4.334702156572713e-22
fs,q5,21%,BAY,FBP,72,M6,-1.4083353828393772e-22,4.4668785331246925e-37
fs,q5,0.5%,None,FBP,24,M0,1,0
fs,q5,0.5%,None,FBP,24,M1,-1.8614621123444203e-18,5.825516646311626e-20
fs,q5,0.5%,None,FBP,24,M2,7.589265063629538e-19,1.1168889474551357e-19
fs,q5,0.5%,None,FBP,24,M3,-5.662396156650934e-21,3.406257303808202e-36
fs,q5,0.5%,None,FBP,24,M4,3.841167332418772e-21,1.265370139101962e-21
fs,q5,0.5%,None,FBP,24,M5,4.370219114222219e-22,6.371413285459312e-23
fs,q5,0.5%,None,FBP,24,M6,-1.4083353828393899e-22,5.993868632960926e-38
fs,q5,0.5%,None,FBP,48,M0,1,0
fs,q5,0.5%,None,FBP,48,M1,-2.563645017193403e-18,3.6635989012175767e-19
fs,q5,0.5%,None,FBP,48,M2,3.121709273808993e-19,1.4418974310189572e-19
fs,q5,0.5%,None,FBP,48,M3,-2.0712997339868744e-20,9.022128389363852e-21
fs,q5,0.5%,None,FBP,48,M4,-6.370507345562993e-21,3.426347939405482e-21
fs,q5,0.5%,None,FBP,48,M5,3.045726788602779e-22,1.042767273730878e-22
fs,q5,0.5%,None,FBP,48,M6,-1.4083353828393915e-22,3.460561668727245e-38
fs,q5,0.5%,None,FBP,72,M0,1,0
fs,q5,0.5%,None,FBP,72,M1,-3.564772183625851e-18,2.3517695657136845e-19
fs,q5,0.5%,None,FBP,72,M2,6.472376116174401e-19,2.039150902497934e-19
fs,q5,0.5%,None,FBP,72,M3,6.3221960605410714e-21,1.474145785954473e-20
fs,q5,0.5%,None,FBP,72,M4,5.9501175642553754e-21,2.2319031363406665e-21
fs,q5,0.5%,None,FBP,72,M5,1.480417676507077e-22,2.4081678647626198e-23
fs,q5,0.5%,None,FBP,72,M6,-1.4083353828393896e-22,7.738051131604229e-38
sim,glc2,21%,None,GLN,24,M0,0.9989930299861456,8.860109903842515e-4
sim,glc2,21%,None,GLN,24,M1,7.567208551898603e-4,1.471400116689705e-4
sim,glc2,21%,None,GLN,24,M2,-6.270259521589195e-20,2.0798027509616875e-20
sim,glc2,21%,None,GLN,24,M3,8.430892208112777e-6,8.430892208112779e-6
sim,glc2,21%,None,GLN,24,M4,2.734705492839311e-4,6.367464716787445e-5
sim,glc2,21%,None,GLN,24,M5,0.0011782047282631076,9.805911126480342e-4
sim,glc2,21%,None,GLN,48,M0,0.9943607921735289,4.1828234233692147e-4
sim,glc2,21%,None,GLN,48,M1,0.0018987020792199623,0.00022643129334894325
sim,glc2,21%,None,GLN,48,M2,0.0022057736969330463,7.511592988520619e-4
sim,glc2,21%,None,GLN,48,M3,6.176797966641242e-4,1.0422216947769932e-4
sim,glc2,21%,None,GLN,48,M4,0.001202471294246432,1.8722560521646506e-4
sim,glc2,21%,None,GLN,48,M5,6.35690595989069e-5,2.508819365059672e-5
sim,glc2,21%,None,GLN,72,M0,0.9888168979959634,9.085917030246782e-4
sim,glc2,21%,None,GLN,72,M1,0.0021860247795421443,2.999926408599639e-4
sim,glc2,21%,None,GLN,72,M2,0.0034184792268917422,7.478638272301112e-4
sim,glc2,21%,None,GLN,72,M3,8.622261539388079e-4,1.3957886076628427e-4
sim,glc2,21%,None,GLN,72,M4,0.0018658753048769318,2.2552158618738895e-4
sim,glc2,21%,None,GLN,72,M5,1.764084989097486e-5,6.373498197645973e-6
sim,glc2,21%,DMSO,GLN,24,M0,0.9996843313143418,2.128858132751654e-4
sim,glc2,21%,DMSO,GLN,24,M1,0.0013271241546726888,5.14688114493514e-4
sim,glc2,21%,DMSO,GLN,24,M2,6.392259249338495e-20,7.293985340910208e-20
sim,glc2,21%,DMSO,GLN,24,M3,-9.807347681884576e-23,3.249705541499371e-21
sim,glc2,21%,DMSO,GLN,24,M4,1.5418849059550634e-4,6.852881761064752e-6
sim,glc2,21%,DMSO,GLN,24,M5,3.10309727753643e-4,2.7778445408920536e-4
sim,glc2,21%,DMSO,GLN,48,M0,0.9961458552735667,3.06710200513316e-5
sim,glc2,21%,DMSO,GLN,48,M1,0.0023211377328564682,0.00036487159555411417
sim,glc2,21%,DMSO,GLN,48,M2,2.946152719083083e-4,1.7456164855680586e-4
sim,glc2,21%,DMSO,GLN,48,M3,3.7779015529690335e-4,5.63219904490468e-6
sim,glc2,21%,DMSO,GLN,48,M4,7.885517166136347e-4,1.0083251801777154e-4
sim,glc2,21%,DMSO,GLN,48,M5,1.7821179319157178e-4,5.298773355030486e-5
sim,glc2,21%,DMSO,GLN,72,M0,0.9908170389027717,5.789454819330464e-4
sim,glc2,21%,DMSO,GLN,72,M1,0.0027605422359046243,1.4341725583454697e-4
sim,glc2,21%,DMSO,GLN,72,M2,0.003048447767299078,2.0796980443785803e-4
sim,glc2,21%,DMSO,GLN,72,M3,9.466028072492109e-4,3.8443524365708065e-5
sim,glc2,21%,DMSO,GLN,72,M4,0.0018655507640946483,6.203485329315876e-5
sim,glc2,21%,DMSO,GLN,72,M5,5.628628834277579e-4,4.1495991641780325e-4
sim,glc2,21%,BAY,GLN,24,M0,1,0
sim,glc2,21%,BAY,GLN,24,M1,8.32945809542351e-4,4.857801855570988e-5
sim,glc2,21%,BAY,GLN,24,M2,-1.014928413385203e-19,1.1303777259673009e-20
sim,glc2,21%,BAY,GLN,24,M3,6.713052986201835e-21,5.956951452819466e-21
sim,glc2,21%,BAY,GLN,24,M4,1.7067580541732943e-5,6.284780638021708e-6
sim,glc2,21%,BAY,GLN,24,M5,1.54279210197385e-4,8.536169060235746e-5
sim,glc2,21%,BAY,GLN,48,M0,1,0
sim,glc2,21%,BAY,GLN,48,M1,6.21927045991239e-4,1.4079918102290438e-5
sim,glc2,21%,BAY,GLN,48,M2,-8.113256923997236e-20,1.0600393455149261e-19
sim,glc2,21%,BAY,GLN,48,M3,3.778126061473899e-21,1.4343794491905802e-21
sim,glc2,21%,BAY,GLN,48,M4,1.4240840473298715e-4,5.174407238061067e-5
sim,glc2,21%,BAY,GLN,48,M5,4.815154854886438e-4,3.7768803378242374e-4
sim,glc2,21%,BAY,GLN,72,M0,1,0
sim,glc2,21%,BAY,GLN,72,M1,6.32827251561434e-4,4.456890513669705e-4
sim,glc2,21%,BAY,GLN,72,M2,9.456708400121822e-20,2.65853344795711e-21
sim,glc2,21%,BAY,GLN,72,M3,-4.033407715019527e-21,1.4146938907255202e-20
sim,glc2,21%,BAY,GLN,72,M4,3.15621669259728e-4,6.570292516615227e-5
sim,glc2,21%,BAY,GLN,72,M5,6.547227349957527e-5,5.523653945344586e-5
sim,glc2,0.5%,None,GLN,24,M0,0.998387936331202,0.0011571380912975648
sim,glc2,0.5%,None,GLN,24,M1,7.943803292876116e-4,2.9215476478881545e-5
sim,glc2,0.5%,None,GLN,24,M2,5.603275102355702e-20,3.379949894609157e-21
sim,glc2,0.5%,None,GLN,24,M3,-8.503730752568234e-21,9.655325312526616e-22
sim,glc2,0.5%,None,GLN,24,M4,2.1537844497677159e-4,5.704179470181564e-5
sim,glc2,0.5%,None,GLN,24,M5,0.0020209871134058343,0.0012512258312128905
sim,glc2,0.5%,None,GLN,48,M0,0.9960320123093744,0.001248686693322829
sim,glc2,0.5%,None,GLN,48,M1,7.588036005173451e-4,1.4430470143425505e-4
sim,glc2,0.5%,None,GLN,48,M2,4.782912689910744e-5,4.7829126899107446e-5
sim,glc2,0.5%,None,GLN,48,M3,8.405732726428246e-6,4.444391556871985e-6
sim,glc2,0.5%,None,GLN,48,M4,8.657100037688325e-4,2.1348303131229224e-5
sim,glc2,0.5%,None,GLN,48,M5,0.0021815489417212185,0.0013784595701023094
sim,glc2,0.5%,None,GLN,72,M0,0.9950383839817046,6.102507914270893e-4
sim,glc2,0.5%,None,GLN,72,M1,0.0015848251303222382,3.020849877638203e-4
sim,glc2,0.5%,None,GLN,72,M2,0.0012939894001508547,4.7206503529053897e-4
sim,glc2,0.5%,None,GLN,72,M3,7.631138300817235e-5,1.8909287868166778e-5
sim,glc2,0.5%,None,GLN,72,M4,0.0014195309109190455,5.253594781054949e-5
sim,glc2,0.5%,None,GLN,72,M5,0.0019442877526487873,9.959845491543627e-4
sim,glc6,21%,None,GLN,24,M0,0.995340176764411,3.3209472641965165e-4
sim,glc6,21%,None,GLN,24,M1,0.002172449237631197,4.3323215757245896e-4
sim,glc6,21%,None,GLN,24,M2,2.8791210573912484e-20,5.274504827872034e-20
sim,glc6,21%,None,GLN,24,M3,6.123967212514738e-4,2.1134806644808565e-4
sim,glc6,21%,None,GLN,24,M4,0.0011210474619743126,3.512943624579313e-5
sim,glc6,21%,None,GLN,24,M5,6.717251820037929e-4,1.9358212657720833e-5
sim,glc6,21%,None,GLN,48,M0,0.9929328190526777,0.0011236101246086883
sim,glc6,21%,None,GLN,48,M1,0.002550210826449607,7.942233041513579e-5
sim,glc6,21%,None,GLN,48,M2,5.281209379627667e-6,5.281209379627657e-6
sim,glc6,21%,None,GLN,48,M3,8.768862343879113e-4,1.9367743916176558e-4
sim,glc6,21%,None,GLN,48,M4,0.002140617855558773,2.531900106062953e-4
sim,glc6,21%,None,GLN,48,M5,0.0015873079963867754,3.0023118769106227e-4
sim,glc6,21%,None,GLN,72,M0,0.9963405933498152,9.892093210554674e-4
sim,glc6,21%,None,GLN,72,M1,0.0013769565489816715,4.1900406844703835e-4
sim,glc6,21%,None,GLN,72,M2,3.351917686543896e-21,8.529236659596734e-21
sim,glc6,21%,None,GLN,72,M3,3.6568221961665845e-4,9.251132094693833e-5
sim,glc6,21%,None,GLN,72,M4,0.001764202909575634,2.194185593147978e-4
sim,glc6,21%,None,GLN,72,M5,0.0014069318373612473,1.944825805242182e-4
sim,glc6,21%,DMSO,GLN,24,M0,0.998769274881393,8.338050916879984e-4
sim,glc6,21%,DMSO,GLN,24,M1,0.0017421973675385044,8.130958826320616e-4
sim,glc6,21%,DMSO,GLN,24,M2,4.692245622809943e-20,6.60181123254911e-22
sim,glc6,21%,DMSO,GLN,24,M3,1.8051342224686373e-4,2.5998116192052833e-5
sim,glc6,21%,DMSO,GLN,24,M4,4.886446620728799e-4,6.928725210947946e-6
sim,glc6,21%,DMSO,GLN,24,M5,2.7307656767262974e-4,2.486367131192255e-5
sim,glc6,21%,DMSO,GLN,48,M0,0.9963311653740612,9.204388088096538e-5
sim,glc6,21%,DMSO,GLN,48,M1,0.0016217704075203341,1.1400675666787645e-4
sim,glc6,21%,DMSO,GLN,48,M2,5.1468958087259435e-20,1.4561307804591758e-20
sim,glc6,21%,DMSO,GLN,48,M3,5.810791874858426e-4,6.411855539911401e-5
sim,glc6,21%,DMSO,GLN,48,M4,0.0015386548353418907,8.062011970795718e-5
sim,glc6,21%,DMSO,GLN,48,M5,0.00142968117898119,2.20598312939994e-5
sim,glc6,21%,DMSO,GLN,72,M0,0.9979816708089868,1.1717869235511323e-4
sim,glc6,21%,DMSO,GLN,72,M1,0.0012934403977865189,3.074641385797192e-4
sim,glc6,21%,DMSO,GLN,72,M2,3.005207639962675e-20,6.002060308512998e-21
sim,glc6,21%,DMSO,GLN,72,M3,2.451470918166682e-4,1.3338967843966754e-5
sim,glc6,21%,DMSO,GLN,72,M4,0.001434828278044852,8.004265234328551e-5
sim,glc6,21%,DMSO,GLN,72,M5,0.0012249143204675732,1.574474898179394e-4
sim,glc6,21%,BAY,GLN,24,M0,1,0
sim,glc6,21%,BAY,GLN,24,M1,0.0014414629410281566,1.8041459950231872e-4
sim,glc6,21%,BAY,GLN,24,M2,-6.452166428045476e-20,5.406598829774884e-20
sim,glc6,21%,BAY,GLN,24,M3,-1.548627265666773e-21,7.986392616141376e-21
sim,glc6,21%,BAY,GLN,24,M4,1.9349516596340365e-4,2.724750766409759e-5
sim,glc6,21%,BAY,GLN,24,M5,2.1958187820965495e-4,4.675466702815378e-5
sim,glc6,21%,BAY,GLN,48,M0,1,0
sim,glc6,21%,BAY,GLN,48,M1,3.6295737527457304e-4,1.7339096496728763e-4
sim,glc6,21%,BAY,GLN,48,M2,-6.143492414270211e-20,1.523284751057365e-20
sim,glc6,21%,BAY,GLN,48,M3,-2.4895579131762053e-22,2.8212769080096345e-21
sim,glc6,21%,BAY,GLN,48,M4,8.489308090885788e-4,4.077247813148276e-5
sim,glc6,21%,BAY,GLN,48,M5,0.00116342026838306,2.735994907915721e-4
sim,glc6,21%,BAY,GLN,72,M0,0.9992050393662789,7.949606337210868e-4
sim,glc6,21%,BAY,GLN,72,M1,0.0023152482269729303,7.729130247074523e-4
sim,glc6,21%,BAY,GLN,72,M2,8.19925877746203e-20,4.571469400729583e-20
sim,glc6,21%,BAY,GLN,72,M3,1.1714538877635053e-5,1.1714538877635043e-5
sim,glc6,21%,BAY,GLN,72,M4,0.0012022242240589884,3.428827065585026e-4
sim,glc6,21%,BAY,GLN,72,M5,0.0011706778969754724,2.175475509104299e-5
sim,glc6,0.5%,None,GLN,24,M0,1,0
sim,glc6,0.5%,None,GLN,24,M1,0.0022775501288057045,1.440914435169697e-4
sim,glc6,0.5%,None,GLN,24,M2,-7.179152148045387e-20,4.4558063007765645e-20
sim,glc6,0.5%,None,GLN,24,M3,-3.81423487736211e-21,2.677750976432975e-21
sim,glc6,0.5%,None,GLN,24,M4,1.9081898574838563e-4,7.91645214043506e-6
sim,glc6,0.5%,None,GLN,24,M5,4.932504792396344e-4,1.8342832228258334e-4
sim,glc6,0.5%,None,GLN,48,M0,0.9983994041920969,9.396983522986818e-4
sim,glc6,0.5%,None,GLN,48,M1,0.0024219294392162326,2.136427393426112e-4
sim,glc6,0.5%,None,GLN,48,M2,8.811781834336517e-20,1.2166671123698067e-19
sim,glc6,0.5%,None,GLN,48,M3,2.7722115113684845e-4,1.8370555082364537e-4
sim,glc6,0.5%,None,GLN,48,M4,5.571391582245935e-4,5.2543227555703665e-5
sim,glc6,0.5%,None,GLN,48,M5,8.427902233195382e-4,2.487615835495198e-4
sim,glc6,0.5%,None,GLN,72,M0,0.9998347256590359,1.6527434096419436e-4
sim,glc6,0.5%,None,GLN,72,M1,0.0011734197679535417,1.4446492811015174e-4
sim,glc6,0.5%,None,GLN,72,M2,-9.158313348762427e-20,8.770320778795246e-21
sim,glc6,0.5%,None,GLN,72,M3,-8.139604995790192e-22,5.134656160591914e-21
sim,glc6,0.5%,None,GLN,72,M4,0.001018341870029778,3.6456449154509234e-4
sim,glc6,0.5%,None,GLN,72,M5,0.001327951871870052,4.8982374135242894e-5
sim,lac3,21%,None,GLN,24,M0,0.9969059897572718,0.0010148940984294613
sim,lac3,21%,None,GLN,24,M1,0.002172454049523802,4.686531548570379e-4
sim,lac3,21%,None,GLN,24,M2,2.83889930130742e-20,7.286368170865378e-21
sim,lac3,21%,None,GLN,24,M3,6.840571926727678e-4,1.774413171643489e-4
sim,lac3,21%,None,GLN,24,M4,4.842068844113231e-4,5.499760515953724e-5
sim,lac3,21%,None,GLN,24,M5,3.277114753461089e-4,8.4550260934012e-5
sim,lac3,21%,None,GLN,48,M0,0.9966952111142313,5.711766645065204e-4
sim,lac3,21%,None,GLN,48,M1,0.002310303106951745,7.66578320276518e-5
sim,lac3,21%,None,GLN,48,M2,1.2625291215862302e-20,2.5107922140942392e-21
sim,lac3,21%,None,GLN,48,M3,6.657978457114413e-4,1.6166378786635702e-4
sim,lac3,21%,None,GLN,48,M4,8.043764645497106e-4,1.9966128355885384e-5
sim,lac3,21%,None,GLN,48,M5,4.081338846887145e-4,1.481700042051258e-4
sim,lac3,21%,None,GLN,72,M0,0.9995062534554106,2.565632672694832e-4
sim,lac3,21%,None,GLN,72,M1,0.0013469653166908561,1.057331798115903e-4
sim,lac3,21%,None,GLN,72,M2,2.4205233407622674e-20,9.519098412204057e-21
sim,lac3,21%,None,GLN,72,M3,2.3182823100182618e-4,5.9571925644968975e-6
sim,lac3,21%,None,GLN,72,M4,3.3630735557257804e-4,2.28195893472961e-6
sim,lac3,21%,None,GLN,72,M5,2.1634697875094625e-4,3.498972420097813e-7
sim,lac3,21%,DMSO,GLN,24,M0,0.999992137239067,7.862760933008417e-6
sim,lac3,21%,DMSO,GLN,24,M1,0.001870283294155679,1.5122301252091044e-4
sim,lac3,21%,DMSO,GLN,24,M2,4.4618547450268066e-21,1.0758963665769008e-21
sim,lac3,21%,DMSO,GLN,24,M3,2.2758605304455313e-5,2.2758605304455313e-5
sim,lac3,21%,DMSO,GLN,24,M4,2.576471891308159e-4,2.6073088167789278e-5
sim,lac3,21%,DMSO,GLN,24,M5,9.899466472690717e-5,2.7186714795694585e-5
sim,lac3,21%,DMSO,GLN,48,M0,0.9978357290435153,6.738308512048569e-4
sim,lac3,21%,DMSO,GLN,48,M1,0.0018917331947472958,1.503827176418117e-4
sim,lac3,21%,DMSO,GLN,48,M2,1.1581880403800636e-20,3.12149056247421e-21
sim,lac3,21%,DMSO,GLN,48,M3,6.559553483803798e-4,4.144153172945552e-6
sim,lac3,21%,DMSO,GLN,48,M4,5.813357611498408e-4,1.3560581654133443e-4
sim,lac3,21%,DMSO,GLN,48,M5,1.9369438483323435e-4,4.55038296851866e-5
sim,lac3,21%,DMSO,GLN,72,M0,0.9999977578102269,2.242189773071779e-6
sim,lac3,21%,DMSO,GLN,72,M1,0.0015287742029849946,2.930115718148406e-4
sim,lac3,21%,DMSO,GLN,72,M2,4.637396121474559e-20,3.5519195088529176e-20
sim,lac3,21%,DMSO,GLN,72,M3,7.84650857597683e-5,5.357134185215472e-6
sim,lac3,21%,DMSO,GLN,72,M4,2.834012992531887e-4,9.51986143384853e-6
sim,lac3,21%,DMSO,GLN,72,M5,1.0735128194272078e-4,6.953130248986332e-6
sim,lac3,21%,BAY,GLN,24,M0,1,0
sim,lac3,21%,BAY,GLN,24,M1,8.35547846922357e-4,6.143961561379214e-5
sim,lac3,21%,BAY,GLN,24,M2,-1.8761718907058658e-19,1.0442442602588652e-20
sim,lac3,21%,BAY,GLN,24,M3,1.141452765501126e-20,6.26361846970771e-21
sim,lac3,21%,BAY,GLN,24,M4,3.1345693493425885e-5,7.298555877296274e-6
sim,lac3,21%,BAY,GLN,24,M5,7.903191252088443e-5,2.9674380578365887e-5
sim,lac3,21%,BAY,GLN,48,M0,1,0
sim,lac3,21%,BAY,GLN,48,M1,0.0010118775096303412,4.668023819651639e-5
sim,lac3,21%,BAY,GLN,48,M2,3.855004542554973e-20,8.248855298147208e-24
sim,lac3,21%,BAY,GLN,48,M3,-2.2660325137498956e-21,2.143884297347188e-21
sim,lac3,21%,BAY,GLN,48,M4,2.549513852985115e-4,2.5336185435103554e-5
sim,lac3,21%,BAY,GLN,48,M5,4.3404167471178143e-4,6.817501919850806e-5
sim,lac3,21%,BAY,GLN,72,M0,1,0
sim,lac3,21%,BAY,GLN,72,M1,5.133241032168349e-4,1.565642452872662e-4
sim,lac3,21%,BAY,GLN,72,M2,-1.4738212792348785e-20,1.0038041668615818e-19
sim,lac3,21%,BAY,GLN,72,M3,-1.056089918533943e-21,2.0943467282878262e-21
sim,lac3,21%,BAY,GLN,72,M4,1.9708029526564625e-4,3.605122955515848e-5
sim,lac3,21%,BAY,GLN,72,M5,3.841454263517213e-4,2.6540878897026202e-5
sim,lac3,0.5%,None,GLN,24,M0,0.9999287541862789,7.124581372108807e-5
sim,lac3,0.5%,None,GLN,24,M1,0.0015773703350799597,4.3602303177084264e-4
sim,lac3,0.5%,None,GLN,24,M2,3.084412404840897e-21,9.984932814750388e-22
sim,lac3,0.5%,None,GLN,24,M3,1.7286308214070806e-5,1.7286308214070806e-5
sim,lac3,0.5%,None,GLN,24,M4,2.9765124644858795e-4,6.509416998207694e-6
sim,lac3,0.5%,None,GLN,24,M5,5.036622782123082e-4,8.462786953413384e-5
sim,lac3,0.5%,None,GLN,48,M0,0.9998942773043864,1.0572269561354153e-4
sim,lac3,0.5%,None,GLN,48,M1,0.0017614315265083896,3.950431725464106e-5
sim,lac3,0.5%,None,GLN,48,M2,2.0403281220723466e-20,3.9073198363449595e-20
sim,lac3,0.5%,None,GLN,48,M3,6.740877097749664e-5,4.125553334163068e-5
sim,lac3,0.5%,None,GLN,48,M4,3.4963848311370626e-4,4.094304928988876e-5
sim,lac3,0.5%,None,GLN,48,M5,4.562988805898689e-4,7.495105242308056e-5
sim,lac3,0.5%,None,GLN,72,M0,1,0
sim,lac3,0.5%,None,GLN,72,M1,0.0016382956071129844,2.623348518052932e-4
sim,lac3,0.5%,None,GLN,72,M2,-1.8856284131601934e-20,2.3308696556395584e-20
sim,lac3,0.5%,None,GLN,72,M3,2.59793535438656e-5,2.5979353543865604e-5
sim,lac3,0.5%,None,GLN,72,M4,2.2533995987306994e-4,5.534975785049932e-5
sim,lac3,0.5%,None,GLN,72,M5,3.4351484610859736e-4,1.6198588336909225e-4
sim,q5,21%,None,GLN,24,M0,0.007207537975635212,2.5829912531151114e-4
sim,q5,21%,None,GLN,24,M1,4.4223642811143653e-4,2.382144581145118e-5
sim,q5,21%,None,GLN,24,M2,3.1291185735501123e-4,1.682921082600417e-5
sim,q5,21%,None,GLN,24,M3,0.0034301347576113925,1.6316092113293472e-4
sim,q5,21%,None,GLN,24,M4,0.026443315020348048,1.0382793943172339e-4
sim,q5,21%,None,GLN,24,M5,0.9622449104241672,4.7068113439927196e-4
sim,q5,21%,None,GLN,48,M0,0.0060414630751969975,5.449709003483148e-5
sim,q5,21%,None,GLN,48,M1,7.881171004316769e-4,5.507717479292374e-5
sim,q5,21%,None,GLN,48,M2,6.244050975467559e-4,3.8470140408245166e-5
sim,q5,21%,None,GLN,48,M3,0.0045091575145762945,1.7565089177050037e-4
sim,q5,21%,None,GLN,48,M4,0.026421234395688095,2.2038435317876633e-5
sim,q5,21%,None,GLN,48,M5,0.9616933482132831,2.775068995836765e-4
sim,q5,21%,None,GLN,72,M0,0.006243849087204758,4.5509689144374314e-4
sim,q5,21%,None,GLN,72,M1,8.01415673485138e-4,6.221961729279034e-5
sim,q5,21%,None,GLN,72,M2,7.86841368140274e-4,7.515174079882163e-5
sim,q5,21%,None,GLN,72,M3,0.0051618624707037404,2.3361185682218327e-4
sim,q5,21%,None,GLN,72,M4,0.026416653425219216,7.949528674309378e-5
sim,q5,21%,None,GLN,72,M5,0.959758186156154,4.6907926138916076e-4
sim,q5,21%,DMSO,GLN,24,M0,0.00750785785949045,9.315358849859385e-4
sim,q5,21%,DMSO,GLN,24,M1,1.7658158673967777e-4,7.976016334996392e-5
sim,q5,21%,DMSO,GLN,24,M2,1.2720728711387128e-4,8.28576350079682e-5
sim,q5,21%,DMSO,GLN,24,M3,0.0018939764732569169,7.921981213166649e-4
sim,q5,21%,DMSO,GLN,24,M4,0.026650163086574738,3.534297107651764e-4
sim,q5,21%,DMSO,GLN,24,M5,0.9636461241567277,3.2823922617319923e-4
sim,q5,21%,DMSO,GLN,48,M0,0.007940072099848016,0.001957566052815059
sim,q5,21%,DMSO,GLN,48,M1,5.397951196302177e-4,1.3813826274296107e-5
sim,q5,21%,DMSO,GLN,48,M2,3.7208291577230676e-4,7.238132344342232e-6
sim,q5,21%,DMSO,GLN,48,M3,0.003397532368453377,9.220269943835075e-5
sim,q5,21%,DMSO,GLN,48,M4,0.02631300076038894,5.822298137138706e-5
sim,q5,21%,DMSO,GLN,48,M5,0.9614375167359073,0.0017860884133867327
sim,q5,21%,DMSO,GLN,72,M0,0.008842882264160874,0.001999628432097044
sim,q5,21%,DMSO,GLN,72,M1,7.090921722567183e-4,1.1965589659739286e-5
sim,q5,21%,DMSO,GLN,72,M2,6.573950518713651e-4,1.0788314393559164e-5
sim,q5,21%,DMSO,GLN,72,M3,0.004321052283476354,1.8216094655495833e-5
sim,q5,21%,DMSO,GLN,72,M4,0.026402766095389347,7.35103369257639e-5
sim,q5,21%,DMSO,GLN,72,M5,0.9590668121328454,0.0019431569145605951
sim,q5,21%,BAY,GLN,24,M0,0.005958513607031842,9.568718711740418e-4
sim,q5,21%,BAY,GLN,24,M1,4.8427667345380185e-21,1.5835313758350036e-21
sim,q5,21%,BAY,GLN,24,M2,-8.820910925406278e-22,4.641666308327239e-22
sim,q5,21%,BAY,GLN,24,M3,5.12670566307059e-4,1.982612098545925e-5
sim,q5,21%,BAY,GLN,24,M4,0.02651239661532713,1.2458113630082514e-4
sim,q5,21%,BAY,GLN,24,M5,0.9672033551985049,0.0010669959569864496
